id,config_file_path,strategy,market,symbol,base_asset,quote_asset,timestamp,order_id,trade_type,order_type,price,amount,trade_fee,exchange_trade_id
836,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589101219165,buy://ETH-USDC/c7936888071e57cf2f02e7705c,BUY,LIMIT,187.5662,0.0666141,"{""percent"": 0.0, ""flat_fees"": []}",
837,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589101454001,buy://ETH-USDC/562b10032342e295228f851174,BUY,LIMIT,187.6761,0.0324099,"{""percent"": 0.0, ""flat_fees"": []}",
838,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589101539001,sell://ETH-USDC/a5790019ed6d91b038c2d6f6e5,SELL,LIMIT,187.0635,0.1772036,"{""percent"": 0.0, ""flat_fees"": []}",
839,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589101637001,buy://ETH-USDC/bbc6a9f6c21927d255f2ab0c6e,BUY,LIMIT,186.9165,0.1110853,"{""percent"": 0.0, ""flat_fees"": []}",
840,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589101705001,buy://ETH-USDC/d6c2911dc376e2b23c68703ba9,BUY,LIMIT,187.0414,0.0545143,"{""percent"": 0.0, ""flat_fees"": []}",
841,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589101780001,sell://ETH-USDC/e55d542a0ac119f611f8070c9f,SELL,LIMIT,187.0685,0.1714082,"{""percent"": 0.0, ""flat_fees"": []}",
842,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589101803001,buy://ETH-USDC/e79ee6c93e045174bf6b097e27,BUY,LIMIT,186.8815,0.0285918,"{""percent"": 0.0, ""flat_fees"": []}",
843,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589101884001,buy://ETH-USDC/1110ff4d112d5d1ec01211b3d7,BUY,LIMIT,187.6012,0.093898,"{""percent"": 0.0, ""flat_fees"": []}",
844,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589102090001,buy://ETH-USDC/82771b40f7ecb1528666a4bbca,BUY,LIMIT,187.4612,0.0481305,"{""percent"": 0.0, ""flat_fees"": []}",
845,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589102343002,sell://ETH-USDC/3bceb69c41015c8a91daa20874,SELL,LIMIT,187.4287,0.1741117,"{""percent"": 0.0, ""flat_fees"": []}",
846,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589102408001,sell://ETH-USDC/d24da776c0c005139cc988d25a,SELL,LIMIT,187.5687,0.0882261,"{""percent"": 0.0, ""flat_fees"": []}",
847,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589102493060,buy://ETH-USDC/02e301bbc41d9f9949ef1d262c,BUY,LIMIT,187.5762,0.1542008,"{""percent"": 0.0, ""flat_fees"": []}",
848,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589102522001,sell://ETH-USDC/723e6778b417234298952c57c2,SELL,LIMIT,187.7638,0.0457992,"{""percent"": 0.0, ""flat_fees"": []}",
849,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589102757001,buy://ETH-USDC/b60f0f7666f4c5d9f52f037dc5,BUY,LIMIT,187.871,0.0975269,"{""percent"": 0.0, ""flat_fees"": []}",
850,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589102835002,buy://ETH-USDC/f70a8db09c060028ac4bee0952,BUY,LIMIT,187.7511,0.049778,"{""percent"": 0.0, ""flat_fees"": []}",
851,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589102962002,sell://ETH-USDC/1a15f1dbedda6e26b473f8bed6,SELL,LIMIT,187.5787,0.1721356,"{""percent"": 0.0, ""flat_fees"": []}",
852,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589103124002,sell://ETH-USDC/fdf2a80cb8cdb2790854494c88,SELL,LIMIT,187.3937,0.0844492,"{""percent"": 0.0, ""flat_fees"": []}",
853,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589103198001,buy://ETH-USDC/1dbd920929c36c54d3e7bc9b3b,BUY,LIMIT,187.4762,0.1554303,"{""percent"": 0.0, ""flat_fees"": []}",
854,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589103359001,buy://ETH-USDC/45428958a606cedd3dbcc2e0c0,BUY,LIMIT,187.1814,0.0802354,"{""percent"": 0.0, ""flat_fees"": []}",
855,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589103437001,buy://ETH-USDC/ababc6aeab0ac623dac3599448,BUY,LIMIT,187.0464,0.041255,"{""percent"": 0.0, ""flat_fees"": []}",
856,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589103583001,sell://ETH-USDC/985f044b0f0466b2385a3410f6,SELL,LIMIT,187.1035,0.1782921,"{""percent"": 0.0, ""flat_fees"": []}",
857,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589103652001,buy://ETH-USDC/f4b2f29315c49facbbf029bd9c,BUY,LIMIT,187.7261,0.1039535,"{""percent"": 0.0, ""flat_fees"": []}",
858,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589103766001,buy://ETH-USDC/72b3057219e30c1df28801810e,BUY,LIMIT,187.6062,0.0529947,"{""percent"": 0.0, ""flat_fees"": []}",
859,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589103845308,buy://ETH-USDC/d5ba877ca321730e2b0401cb0f,BUY,LIMIT,187.1464,0.0303059,"{""percent"": 0.0, ""flat_fees"": []}",
860,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589103914864,buy://ETH-USDC/58eaf3855601e761fb6bd3e395,BUY,LIMIT,187.2163,0.0145829,"{""percent"": 0.0, ""flat_fees"": []}",
861,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589104017002,sell://ETH-USDC/4a7a5bd86c03b702d6f53e39c8,SELL,LIMIT,187.3386,0.1921735,"{""percent"": 0.0, ""flat_fees"": []}",
862,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589104119001,sell://ETH-USDC/45f161181fe61e02a0d2fe6b5e,SELL,LIMIT,187.3386,0.096053,"{""percent"": 0.0, ""flat_fees"": []}",
863,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589104215001,buy://ETH-USDC/6d7641a8eec7ad3acd10a3bf12,BUY,LIMIT,187.5112,0.1488519,"{""percent"": 0.0, ""flat_fees"": []}",
864,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589104325892,buy://ETH-USDC/7e66b33c105e5546a9f44b02e0,BUY,LIMIT,187.5512,0.0741151,"{""percent"": 0.0, ""flat_fees"": []}",
865,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589104608617,buy://ETH-USDC/ad36ce38ed4a3fbfa8daff1254,BUY,LIMIT,187.5162,0.0373604,"{""percent"": 0.0, ""flat_fees"": []}",
866,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589104687001,buy://ETH-USDC/cde7a93bebdfd52be7d4ef6fb4,BUY,LIMIT,187.2463,0.020908,"{""percent"": 0.0, ""flat_fees"": []}",
867,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589104821359,buy://ETH-USDC/fce1ccb0613cc0bd4e303d07d4,BUY,LIMIT,187.3113,0.0099249,"{""percent"": 0.0, ""flat_fees"": []}",
868,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589105031002,sell://ETH-USDC/6b68a496b3d64ba4ac6a0a3966,SELL,LIMIT,187.5337,0.1953219,"{""percent"": 0.0, ""flat_fees"": []}",
869,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589105108002,sell://ETH-USDC/32e4a89e56188aa77dbfbc873d,SELL,LIMIT,187.9139,0.1008643,"{""percent"": 0.0, ""flat_fees"": []}",
870,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589105260599,buy://ETH-USDC/13c0a4e5915fd9ba48c088a012,BUY,LIMIT,187.936,0.1477625,"{""percent"": 0.0, ""flat_fees"": []}",
871,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589105765002,sell://ETH-USDC/82f69bfc00e3e6ac9070524fbb,SELL,LIMIT,188.2091,0.1268063,"{""percent"": 0.0, ""flat_fees"": []}",
872,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589105840002,buy://ETH-USDC/8825b88c5b77442f3e1a379c2c,BUY,LIMIT,188.8705,0.1293209,"{""percent"": 0.0, ""flat_fees"": []}",
873,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589106000002,sell://ETH-USDC/dc7fd892ac4cef0398712800ec,SELL,LIMIT,189.1895,0.1363962,"{""percent"": 0.0, ""flat_fees"": []}",
874,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589106105001,sell://ETH-USDC/131561bccaafd9e5e7d5aeb1ef,SELL,LIMIT,189.2546,0.0687297,"{""percent"": 0.0, ""flat_fees"": []}",
875,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589106201002,sell://ETH-USDC/6db6d8a3ecbdc487c372125a9c,SELL,LIMIT,189.3446,0.0351328,"{""percent"": 0.0, ""flat_fees"": []}",
876,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589106279002,sell://ETH-USDC/b451dbf98876ad304fe54fc206,SELL,LIMIT,189.7348,0.0209569,"{""percent"": 0.0, ""flat_fees"": []}",
877,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589106393003,sell://ETH-USDC/e4739d7eeb597810e452e64963,SELL,LIMIT,189.8749,0.0116961,"{""percent"": 0.0, ""flat_fees"": []}",
878,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589106465000,sell://ETH-USDC/0658c552686c4821003880e33e,SELL,LIMIT,190.3101,0.0096387,"{""percent"": 0.0, ""flat_fees"": []}",
879,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589106487849,buy://ETH-USDC/270fc1723d83cd0631def5c864,BUY,LIMIT,190.1199,0.1903612,"{""percent"": 0.0, ""flat_fees"": []}",
880,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589106585001,sell://ETH-USDC/5b50848b27a708b4853612b3b2,SELL,LIMIT,190.4352,0.1010102,"{""percent"": 0.0, ""flat_fees"": []}",
881,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589106659001,sell://ETH-USDC/ba558d46d9884ce5b3377bca03,SELL,LIMIT,190.185,0.0483492,"{""percent"": 0.0, ""flat_fees"": []}",
882,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589106728100,buy://ETH-USDC/dea66c0219303d238482bd13c2,BUY,LIMIT,189.94,0.1763099,"{""percent"": 0.0, ""flat_fees"": []}",
883,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589106797001,sell://ETH-USDC/dcb29ae20df95f23052dd1e88f,SELL,LIMIT,189.8149,0.1091848,"{""percent"": 0.0, ""flat_fees"": []}",
884,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589106877523,buy://ETH-USDC/a75fcb2cb2c7796fdb6472dcae,BUY,LIMIT,189.825,0.143716,"{""percent"": 0.0, ""flat_fees"": []}",
885,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589106955002,sell://ETH-USDC/496eb06157b5460a18f46a958e,SELL,LIMIT,189.6098,0.1247563,"{""percent"": 0.0, ""flat_fees"": []}",
886,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589107095001,sell://ETH-USDC/ef1e703b1c54e747529eed8651,SELL,LIMIT,190.05,0.0661078,"{""percent"": 0.0, ""flat_fees"": []}",
887,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589107275001,sell://ETH-USDC/5296e08662c3285a5e362ca1ad,SELL,LIMIT,190.135,0.0337754,"{""percent"": 0.0, ""flat_fees"": []}",
888,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589107481001,sell://ETH-USDC/d2e95603c45c9fc36b44fc1063,SELL,LIMIT,190.16,0.0170988,"{""percent"": 0.0, ""flat_fees"": []}",
889,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589107631000,sell://ETH-USDC/1dd56b80099a0161a6cfcddfd3,SELL,LIMIT,190.4552,0.0111124,"{""percent"": 0.0, ""flat_fees"": []}",
890,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589107811001,sell://ETH-USDC/10fd9db5860d3fb30890650a88,SELL,LIMIT,190.5552,0.0064244,"{""percent"": 0.0, ""flat_fees"": []}",
891,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589107906001,buy://ETH-USDC/107a376764c51f86b22bf86b98,BUY,LIMIT,190.4797,0.1957881,"{""percent"": 0.0, ""flat_fees"": []}",
892,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589107968274,buy://ETH-USDC/9c5b585890b616741d84da8b89,BUY,LIMIT,190.5147,0.0976365,"{""percent"": 0.0, ""flat_fees"": []}",
893,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589108051001,sell://ETH-USDC/241e50b8779d8f948c95929798,SELL,LIMIT,190.7553,0.1515723,"{""percent"": 0.0, ""flat_fees"": []}",
